index,SKU Code,Design No.,Stock,Size,Color,BrandCode,CategoryName
1606,J0171-DR-XXL,J0171,2,XXL,Blue,DRESS,
1607,J0171-DR-XXXL,J0171,0,XXXL,Blue,DRESS,
1608,J0172-TP-L,J0172,0,L,Blue,TOP,
1609,J0172-TP-M,J0172,7,M,Blue,TOP,
1610,J0172-TP-S,J0172,1,S,Blue,TOP,
1611,J0172-TP-XL,J0172,30,XL,Blue,TOP,
1612,J0172-TP-XS,J0172,2,XS,Blue,TOP,
1613,J0172-TP-XXL,J0172,16,XXL,Blue,TOP,
1614,J0172-TP-XXXL,J0172,47,XXXL,Blue,TOP,
1615,J0173-DR-L,J0173,3,L,Red,DRESS,
1616,J0173-DR-M,J0173,3,M,Red,DRESS,
1617,J0173-DR-S,J0173,29,S,Red,DRESS,
1618,J0173-DR-XL,J0173,2,XL,Red,DRESS,
1619,J0173-DR-XS,J0173,43,XS,Red,DRESS,
1620,J0173-DR-XXL,J0173,2,XXL,Red,DRESS,
1621,J0173-DR-XXXL,J0173,2,XXXL,Red,DRESS,
1622,J0174-TP-L,J0174,1,L,Maroon,TOP,
1623,J0174-TP-M,J0174,0,M,Maroon,TOP,
1624,J0174-TP-S,J0174,0,S,Maroon,TOP,
1625,J0174-TP-XL,J0174,1,XL,Maroon,TOP,
1626,J0174-TP-XS,J0174,4,XS,Maroon,TOP,
1627,J0174-TP-XXL,J0174,3,XXL,Maroon,TOP,
1628,J0174-TP-XXXL,J0174,2,XXXL,Maroon,TOP,
1629,J0175-KR-L,J0175,7,L,Maroon,KURTA,
1630,J0175-KR-M,J0175,9,M,Maroon,KURTA,
1631,J0175-KR-S,J0175,32,S,Maroon,KURTA,
1632,J0175-KR-XL,J0175,8,XL,Maroon,KURTA,
1633,J0175-KR-XS,J0175,37,XS,Maroon,KURTA,
1634,J0175-KR-XXL,J0175,14,XXL,Maroon,KURTA,
1635,J0175-KR-XXXL,J0175,3,XXXL,Maroon,KURTA,
1636,J0176-TP-L,J0176,1,L,Green,TOP,
1637,J0176-TP-M,J0176,0,M,Green,TOP,
1638,J0176-TP-S,J0176,37,S,Green,TOP,
1639,J0176-TP-XL,J0176,2,XL,Green,TOP,
1640,J0176-TP-XS,J0176,49,XS,Green,TOP,
1641,J0176-TP-XXL,J0176,7,XXL,Green,TOP,
1642,J0176-TP-XXXL,J0176,1,XXXL,Green,TOP,
1643,J0177-KR-L,J0177,1,L,Green,KURTA,
1644,J0177-KR-M,J0177,0,M,Green,KURTA,
1645,J0177-KR-S,J0177,9,S,Green,KURTA,
1646,J0177-KR-XL,J0177,0,XL,Green,KURTA,
1647,J0177-KR-XS,J0177,3,XS,Green,KURTA,
1648,J0177-KR-XXL,J0177,2,XXL,Green,KURTA,
1649,J0177-KR-XXXL,J0177,2,XXXL,Green,KURTA,
1650,J0178-TP-L,J0178,2,L,Multicolor,TOP,
1651,J0178-TP-M,J0178,4,M,Multicolor,TOP,
1652,J0178-TP-S,J0178,1,S,Multicolor,TOP,
1653,J0178-TP-XL,J0178,1,XL,Multicolor,TOP,
1654,J0178-TP-XS,J0178,2,XS,Multicolor,TOP,
1655,J0178-TP-XXL,J0178,1,XXL,Multicolor,TOP,
1656,J0178-TP-XXXL,J0178,1,XXXL,Multicolor,TOP,
1657,J0179-KR-L,J0179,10,L,Multicolor,KURTA,
1658,J0179-KR-M,J0179,5,M,Multicolor,KURTA,
1659,J0179-KR-S,J0179,4,S,Multicolor,KURTA,
1660,J0179-KR-XL,J0179,6,XL,Multicolor,KURTA,
1661,J0179-KR-XS,J0179,18,XS,Multicolor,KURTA,
1662,J0179-KR-XXL,J0179,7,XXL,Multicolor,KURTA,
1663,J0179-KR-XXXL,J0179,6,XXXL,Multicolor,KURTA,
1664,J0180-DR-L,J0180,1,L,Pink,DRESS,
1665,J0180-DR-M,J0180,1,M,Pink,DRESS,
1666,J0180-DR-S,J0180,3,S,Pink,DRESS,
1667,J0180-DR-XL,J0180,2,XL,Pink,DRESS,
1668,J0180-DR-XS,J0180,4,XS,Pink,DRESS,
1669,J0180-DR-XXL,J0180,2,XXL,Pink,DRESS,
1670,J0180-DR-XXXL,J0180,2,XXXL,Pink,DRESS,
1671,J0181-TP-L,J0181,3,L,Pink,TOP,
1672,J0181-TP-M,J0181,4,M,Pink,TOP,
1673,J0181-TP-S,J0181,18,S,Pink,TOP,
1674,J0181-TP-XL,J0181,3,XL,Pink,TOP,
1675,J0181-TP-XS,J0181,22,XS,Pink,TOP,
1676,J0181-TP-XXL,J0181,2,XXL,Pink,TOP,
1677,J0181-TP-XXXL,J0181,1,XXXL,Pink,TOP,
1678,J0182-SET-L,J0182,2,L,OFF WHITE,KURTA SET,
1679,J0182-SET-M,J0182,0,M,OFF WHITE,KURTA SET,
1680,J0182-SET-S,J0182,0,S,OFF WHITE,KURTA SET,
1681,J0182-SET-XL,J0182,1,XL,OFF WHITE,KURTA SET,
1682,J0182-SET-XS,J0182,2,XS,OFF WHITE,KURTA SET,
1683,J0182-SET-XXL,J0182,1,XXL,OFF WHITE,KURTA SET,
1684,J0182-SET-XXXL,J0182,0,XXXL,OFF WHITE,KURTA SET,
1685,J0183-TP-L,J0183,1,L,OFF WHITE,TOP,
1686,J0183-TP-M,J0183,0,M,OFF WHITE,TOP,
1687,J0183-TP-S,J0183,2,S,OFF WHITE,TOP,
1688,J0183-TP-XL,J0183,1,XL,OFF WHITE,TOP,
1689,J0183-TP-XS,J0183,0,XS,OFF WHITE,TOP,
1690,J0183-TP-XXL,J0183,0,XXL,OFF WHITE,TOP,
1691,J0183-TP-XXXL,J0183,0,XXXL,OFF WHITE,TOP,
1692,J0184-KR-L,J0184,4,L,Orange,KURTA,
1693,J0184-KR-M,J0184,3,M,Orange,KURTA,
1694,J0184-KR-S,J0184,5,S,Orange,KURTA,
1695,J0184-KR-XL,J0184,8,XL,Orange,KURTA,
1696,J0184-KR-XS,J0184,7,XS,Orange,KURTA,
1697,J0184-KR-XXL,J0184,2,XXL,Orange,KURTA,
1698,J0184-KR-XXXL,J0184,5,XXXL,Orange,KURTA,
1699,J0185-DR-L,J0185,2,L,OFF WHITE,DRESS,
1700,J0185-DR-M,J0185,2,M,OFF WHITE,DRESS,
1701,J0185-DR-S,J0185,6,S,OFF WHITE,DRESS,
1702,J0185-DR-XL,J0185,0,XL,OFF WHITE,DRESS,
1703,J0185-DR-XS,J0185,8,XS,OFF WHITE,DRESS,
1704,J0185-DR-XXL,J0185,1,XXL,OFF WHITE,DRESS,
1705,J0186-SET-L,J0186,0,L,Black,KURTA SET,
1706,J0186-SET-M,J0186,0,M,Black,KURTA SET,
1707,J0186-SET-S,J0186,2,S,Black,KURTA SET,
1708,J0186-SET-XL,J0186,2,XL,Black,KURTA SET,
1709,J0186-SET-XS,J0186,5,XS,Black,KURTA SET,
1710,J0186-SET-XXL,J0186,6,XXL,Black,KURTA SET,
1711,J0186-SET-XXXL,J0186,2,XXXL,Black,KURTA SET,
1712,J0187-KR-L,J0187,2,L,Black,KURTA,
1713,J0187-KR-M,J0187,0,M,Black,KURTA,
1714,J0187-KR-S,J0187,9,S,Black,KURTA,
1715,J0187-KR-XL,J0187,1,XL,Black,KURTA,
1716,J0187-KR-XS,J0187,19,XS,Black,KURTA,
1717,J0187-KR-XXL,J0187,5,XXL,Black,KURTA,
1718,J0187-KR-XXXL,J0187,0,XXXL,Black,KURTA,
1719,J0188-KR-L,J0188,2,L,OFF WHITE,KURTA,
1720,J0188-KR-M,J0188,2,M,OFF WHITE,KURTA,
1721,J0188-KR-S,J0188,3,S,OFF WHITE,KURTA,
1722,J0188-KR-XL,J0188,2,XL,OFF WHITE,KURTA,
1723,J0188-KR-XS,J0188,0,XS,OFF WHITE,KURTA,
1724,J0188-KR-XXL,J0188,3,XXL,OFF WHITE,KURTA,
1725,J0188-KR-XXXL,J0188,1,XXXL,OFF WHITE,KURTA,
1726,J0189-TP-L,J0189,10,L,Orange,TOP,
1727,J0189-TP-M,J0189,68,M,Orange,TOP,
1728,J0189-TP-S,J0189,37,S,Orange,TOP,
1729,J0189-TP-XL,J0189,12,XL,Orange,TOP,
1730,J0189-TP-XS,J0189,37,XS,Orange,TOP,
1731,J0189-TP-XXL,J0189,23,XXL,Orange,TOP,
1732,J0189-TP-XXXL,J0189,4,XXXL,Orange,TOP,
1733,J0190-TP-L,J0190,1,L,Blue,TOP,
1734,J0190-TP-M,J0190,2,M,Blue,TOP,
1735,J0190-TP-S,J0190,16,S,Blue,TOP,
1736,J0190-TP-XL,J0190,1,XL,Blue,TOP,
1737,J0190-TP-XS,J0190,52,XS,Blue,TOP,
1738,J0190-TP-XXL,J0190,1,XXL,Blue,TOP,
1739,J0190-TP-XXXL,J0190,3,XXXL,Blue,TOP,
1740,J0192-TP-L,J0192,1,L,Navy Blue,TOP,
1741,J0192-TP-M,J0192,0,M,Navy Blue,TOP,
1742,J0192-TP-S,J0192,3,S,Navy Blue,TOP,
1743,J0192-TP-XL,J0192,5,XL,Navy Blue,TOP,
1744,J0192-TP-XS,J0192,1,XS,Navy Blue,TOP,
1745,J0192-TP-XXL,J0192,1,XXL,Navy Blue,TOP,
1746,J0192-TP-XXXL,J0192,2,XXXL,Navy Blue,TOP,
1747,J0193-SET-L,J0193,2,L,Mustard,KURTA SET,
1748,J0193-SET-M,J0193,2,M,Mustard,KURTA SET,
1749,J0193-SET-S,J0193,1,S,Mustard,KURTA SET,
1750,J0193-SET-XL,J0193,3,XL,Mustard,KURTA SET,
1751,J0193-SET-XS,J0193,0,XS,Mustard,KURTA SET,
1752,J0193-SET-XXL,J0193,4,XXL,Mustard,KURTA SET,
1753,J0193-SET-XXXL,J0193,2,XXXL,Mustard,KURTA SET,
1754,J0194-DR-L,J0194,1,L,Green,DRESS,
1755,J0194-DR-M,J0194,5,M,Green,DRESS,
1756,J0194-DR-S,J0194,12,S,Green,DRESS,
1757,J0194-DR-XL,J0194,5,XL,Green,DRESS,
1758,J0194-DR-XS,J0194,28,XS,Green,DRESS,
1759,J0194-DR-XXL,J0194,3,XXL,Green,DRESS,
1760,J0194-DR-XXXL,J0194,2,XXXL,Green,DRESS,
1761,J0195-TP-L,J0195,71,L,Maroon,TOP,
1762,J0195-TP-M,J0195,50,M,Maroon,TOP,
1763,J0195-TP-S,J0195,20,S,Maroon,TOP,
1764,J0195-TP-XL,J0195,20,XL,Maroon,TOP,
1765,J0195-TP-XS,J0195,11,XS,Maroon,TOP,
1766,J0195-TP-XXL,J0195,9,XXL,Maroon,TOP,
1767,J0195-TP-XXXL,J0195,9,XXXL,Maroon,TOP,
1768,J0196-TP-L,J0196,1,L,Green,TOP,
1769,J0196-TP-M,J0196,3,M,Green,TOP,
1770,J0196-TP-S,J0196,5,S,Green,TOP,
1771,J0196-TP-XL,J0196,6,XL,Green,TOP,
1772,J0196-TP-XS,J0196,33,XS,Green,TOP,
1773,J0196-TP-XXL,J0196,2,XXL,Green,TOP,
1774,J0196-TP-XXXL,J0196,3,XXXL,Green,TOP,
1775,J0197-TP-L,J0197,2,L,Blue,TOP,
1776,J0197-TP-M,J0197,2,M,Blue,TOP,
1777,J0197-TP-S,J0197,5,S,Blue,TOP,
1778,J0197-TP-XL,J0197,2,XL,Blue,TOP,
1779,J0197-TP-XS,J0197,29,XS,Blue,TOP,
1780,J0197-TP-XXL,J0197,4,XXL,Blue,TOP,
1781,J0197-TP-XXXL,J0197,14,XXXL,Blue,TOP,
1782,J0198-TP-L,J0198,21,L,Navy Blue,TOP,
1783,J0198-TP-M,J0198,27,M,Navy Blue,TOP,
1784,J0198-TP-S,J0198,3,S,Navy Blue,TOP,
1785,J0198-TP-XL,J0198,49,XL,Navy Blue,TOP,
1786,J0198-TP-XS,J0198,4,XS,Navy Blue,TOP,
1787,J0198-TP-XXL,J0198,7,XXL,Navy Blue,TOP,
1788,J0198-TP-XXXL,J0198,5,XXXL,Navy Blue,TOP,
1789,J0199-SET-L,J0199,2,L,Black,SET,
1790,J0199-SET-M,J0199,2,M,Black,SET,
1791,J0199-SET-S,J0199,2,S,Black,SET,
1792,J0199-SET-XL,J0199,2,XL,Black,SET,
1793,J0199-SET-XS,J0199,4,XS,Black,SET,
1794,J0199-SET-XXL,J0199,4,XXL,Black,SET,
1795,J0199-SET-XXXL,J0199,4,XXXL,Black,SET,
1796,J0201-TP-L,J0201,4,L,Teal,TOP,
1797,J0201-TP-M,J0201,4,M,Teal,TOP,
1798,J0201-TP-S,J0201,3,S,Teal,TOP,
1799,J0201-TP-XL,J0201,3,XL,Teal,TOP,
1800,J0201-TP-XS,J0201,4,XS,Teal,TOP,
1801,J0201-TP-XXL,J0201,3,XXL,Teal,TOP,
1802,J0201-TP-XXXL,J0201,6,XXXL,Teal,TOP,
1803,J0202-TP-L,J0202,3,L,Blue,TOP,
1804,J0202-TP-M,J0202,2,M,Blue,TOP,
1805,J0202-TP-S,J0202,5,S,Blue,TOP,
1806,J0202-TP-XL,J0202,2,XL,Blue,TOP,
1807,J0202-TP-XS,J0202,17,XS,Blue,TOP,
1808,J0202-TP-XXL,J0202,7,XXL,Blue,TOP,
1809,J0202-TP-XXXL,J0202,4,XXXL,Blue,TOP,
1810,J0203-TP-L,J0203,2,L,Green,TOP,
1811,J0203-TP-M,J0203,0,M,Green,TOP,
1812,J0203-TP-S,J0203,4,S,Green,TOP,
1813,J0203-TP-XL,J0203,2,XL,Green,TOP,
1814,J0203-TP-XS,J0203,2,XS,Green,TOP,
1815,J0203-TP-XXL,J0203,2,XXL,Green,TOP,
1816,J0203-TP-XXXL,J0203,3,XXXL,Green,TOP,
1817,J0204-TP-L,J0204,1,L,Mustard,TUNIC,
1818,J0204-TP-M,J0204,1,M,Mustard,TUNIC,
1819,J0204-TP-S,J0204,3,S,Mustard,TUNIC,
1820,J0204-TP-XL,J0204,2,XL,Mustard,TUNIC,
1821,J0204-TP-XS,J0204,5,XS,Mustard,TUNIC,
1822,J0204-TP-XXL,J0204,4,XXL,Mustard,TUNIC,
1823,J0204-TP-XXXL,J0204,7,XXXL,Mustard,TUNIC,
1824,J0205-TP-L,J0205,2,L,Peach,TOP,
1825,J0205-TP-M,J0205,2,M,Peach,TOP,
1826,J0205-TP-S,J0205,5,S,Peach,TOP,
1827,J0205-TP-XL,J0205,4,XL,Peach,TOP,
1828,J0205-TP-XS,J0205,7,XS,Peach,TOP,
1829,J0205-TP-XXL,J0205,6,XXL,Peach,TOP,
1830,J0205-TP-XXXL,J0205,3,XXXL,Peach,TOP,
1831,J0207-DR-L,J0207,14,L,Olive,DRESS,
1832,J0207-DR-M,J0207,20,M,Olive,DRESS,
1833,J0207-DR-S,J0207,33,S,Olive,DRESS,
1834,J0207-DR-XL,J0207,35,XL,Olive,DRESS,
1835,J0207-DR-XS,J0207,13,XS,Olive,DRESS,
1836,J0207-DR-XXL,J0207,1,XXL,Olive,DRESS,
1837,J0207-DR-XXXL,J0207,10,XXXL,Olive,DRESS,
1838,J0208-DR-L,J0208,2,L,Peach,DRESS,
1839,J0208-DR-M,J0208,5,M,Peach,DRESS,
1840,J0208-DR-S,J0208,9,S,Peach,DRESS,
1841,J0208-DR-XL,J0208,2,XL,Peach,DRESS,
1842,J0208-DR-XS,J0208,35,XS,Peach,DRESS,
1843,J0208-DR-XXL,J0208,3,XXL,Peach,DRESS,
1844,J0208-DR-XXXL,J0208,9,XXXL,Peach,DRESS,
1845,J0209-DR-L,J0209,26,L,Blue,DRESS,
1846,J0209-DR-M,J0209,43,M,Blue,DRESS,
1847,J0209-DR-S,J0209,49,S,Blue,DRESS,
1848,J0209-DR-XL,J0209,12,XL,Blue,DRESS,
1849,J0209-DR-XS,J0209,25,XS,Blue,DRESS,
1850,J0209-DR-XXL,J0209,19,XXL,Blue,DRESS,
1851,J0209-DR-XXXL,J0209,32,XXXL,Blue,DRESS,
1852,J0210-DR-L,J0210,3,L,Navy Blue,DRESS,
1853,J0210-DR-M,J0210,2,M,Navy Blue,DRESS,
1854,J0210-DR-S,J0210,3,S,Navy Blue,DRESS,
1855,J0210-DR-XL,J0210,5,XL,Navy Blue,DRESS,
1856,J0210-DR-XS,J0210,6,XS,Navy Blue,DRESS,
1857,J0210-DR-XXL,J0210,7,XXL,Navy Blue,DRESS,
1858,J0210-DR-XXXL,J0210,4,XXXL,Navy Blue,DRESS,
1859,J0211-DR-L,J0211,11,L,Maroon,DRESS,
1860,J0211-DR-M,J0211,14,M,Maroon,DRESS,
1861,J0211-DR-S,J0211,6,S,Maroon,DRESS,
1862,J0211-DR-XL,J0211,17,XL,Maroon,DRESS,
1863,J0211-DR-XS,J0211,8,XS,Maroon,DRESS,
1864,J0211-DR-XXL,J0211,24,XXL,Maroon,DRESS,
1865,J0211-DR-XXXL,J0211,3,XXXL,Maroon,DRESS,
1866,J0212-DR-L,J0212,9,L,Green,DRESS,
1867,J0212-DR-M,J0212,22,M,Green,DRESS,
1868,J0212-DR-S,J0212,33,S,Green,DRESS,
1869,J0212-DR-XL,J0212,5,XL,Green,DRESS,
1870,J0212-DR-XS,J0212,34,XS,Green,DRESS,
1871,J0212-DR-XXL,J0212,6,XXL,Green,DRESS,
1872,J0212-DR-XXXL,J0212,3,XXXL,Green,DRESS,
1873,J0213-TP-L,J0213,3,L,Mustard,TOP,
1874,J0213-TP-M,J0213,3,M,Mustard,TOP,
1875,J0213-TP-S,J0213,20,S,Mustard,TOP,
1876,J0213-TP-XL,J0213,2,XL,Mustard,TOP,
1877,J0213-TP-XS,J0213,32,XS,Mustard,TOP,
1878,J0213-TP-XXL,J0213,9,XXL,Mustard,TOP,
1879,J0213-TP-XXXL,J0213,7,XXXL,Mustard,TOP,
1880,J0214-TP-L,J0214,8,L,BURGUNDY,TOP,
1881,J0214-TP-M,J0214,4,M,BURGUNDY,TOP,
1882,J0214-TP-S,J0214,3,S,BURGUNDY,TOP,
1883,J0214-TP-XL,J0214,4,XL,BURGUNDY,TOP,
1884,J0214-TP-XS,J0214,13,XS,BURGUNDY,TOP,
1885,J0214-TP-XXL,J0214,3,XXL,BURGUNDY,TOP,
1886,J0214-TP-XXXL,J0214,10,XXXL,BURGUNDY,TOP,
1887,J0215-BL-L,J0215,15,L,Blue,BLOUSE,
1888,J0215-BL-M,J0215,22,M,Blue,BLOUSE,
1889,J0215-BL-S,J0215,40,S,Blue,BLOUSE,
1890,J0215-BL-XL,J0215,28,XL,Blue,BLOUSE,
1891,J0215-BL-XS,J0215,1,XS,Blue,BLOUSE,
1892,J0215-BL-XXL,J0215,22,XXL,Blue,BLOUSE,
1893,J0216-BL-L,J0216,31,L,Green,BLOUSE,
1894,J0216-BL-M,J0216,20,M,Green,BLOUSE,
1895,J0216-BL-S,J0216,8,S,Green,BLOUSE,
1896,J0216-BL-XL,J0216,23,XL,Green,BLOUSE,
1897,J0216-BL-XXL,J0216,17,XXL,Green,BLOUSE,
1898,J0217-BL-L,J0217,16,L,Purple,BLOUSE,
1899,J0217-BL-M,J0217,24,M,Purple,BLOUSE,
1900,J0217-BL-S,J0217,18,S,Purple,BLOUSE,
1901,J0217-BL-XL,J0217,20,XL,Purple,BLOUSE,
1902,J0217-BL-XXL,J0217,12,XXL,Purple,BLOUSE,
1903,J0219-BL-L,J0219,64,L,Pink,BLOUSE,
1904,J0219-BL-M,J0219,72,M,Pink,BLOUSE,
1905,J0219-BL-S,J0219,66,S,Pink,BLOUSE,
1906,J0219-BL-XL,J0219,82,XL,Pink,BLOUSE,
1907,J0219-BL-XXL,J0219,54,XXL,Pink,BLOUSE,
1908,J0220-BL-L,J0220,19,L,Maroon,BLOUSE,
1909,J0220-BL-M,J0220,27,M,Maroon,BLOUSE,
1910,J0220-BL-S,J0220,18,S,Maroon,BLOUSE,
1911,J0220-BL-XL,J0220,28,XL,Maroon,BLOUSE,
1912,J0220-BL-XXL,J0220,16,XXL,Maroon,BLOUSE,
1913,J0223-SKD-L,J0223,23,L,Purple,SET,
1914,J0223-SKD-M,J0223,30,M,Purple,SET,
1915,J0223-SKD-S,J0223,28,S,Purple,SET,
1916,J0223-SKD-XL,J0223,25,XL,Purple,SET,
1917,J0223-SKD-XS,J0223,16,XS,Purple,SET,
1918,J0223-SKD-XXL,J0223,30,XXL,Purple,SET,
1919,J0223-SKD-XXXL,J0223,9,XXXL,Purple,SET,
1920,J0224-SKD-L,J0224,54,L,Pink,SET,
1921,J0224-SKD-M,J0224,46,M,Pink,SET,
1922,J0224-SKD-S,J0224,62,S,Pink,SET,
1923,J0224-SKD-XL,J0224,51,XL,Pink,SET,
1924,J0224-SKD-XS,J0224,45,XS,Pink,SET,
1925,J0224-SKD-XXL,J0224,42,XXL,Pink,SET,
1926,J0224-SKD-XXXL,J0224,41,XXXL,Pink,SET,
1927,J0225-SKD-L,J0225,30,L,Blue,SET,
1928,J0225-SKD-M,J0225,25,M,Blue,SET,
1929,J0225-SKD-S,J0225,49,S,Blue,SET,
1930,J0225-SKD-XL,J0225,31,XL,Blue,SET,
1931,J0225-SKD-XS,J0225,48,XS,Blue,SET,
1932,J0225-SKD-XXL,J0225,36,XXL,Blue,SET,
1933,J0225-SKD-XXXL,J0225,22,XXXL,Blue,SET,
1934,J0226-SKD-L,J0226,32,L,Green,SET,
1935,J0226-SKD-M,J0226,147,M,Green,SET,
1936,J0226-SKD-S,J0226,61,S,Green,SET,
1937,J0226-SKD-XL,J0226,79,XL,Green,SET,
1938,J0226-SKD-XS,J0226,39,XS,Green,SET,
1939,J0226-SKD-XXL,J0226,34,XXL,Green,SET,
1940,J0226-SKD-XXXL,J0226,39,XXXL,Green,SET,
1941,J0228-SKD-L,J0228,3,L,Navy Blue,SET,
1942,J0228-SKD-M,J0228,38,M,Navy Blue,SET,
1943,J0228-SKD-S,J0228,34,S,Navy Blue,SET,
1944,J0228-SKD-XL,J0228,41,XL,Navy Blue,SET,
1945,J0228-SKD-XS,J0228,32,XS,Navy Blue,SET,
1946,J0228-SKD-XXL,J0228,35,XXL,Navy Blue,SET,
1947,J0228-SKD-XXXL,J0228,49,XXXL,Navy Blue,SET,
1948,J0229-SKD-L,J0229,50,L,Maroon,SET,
1949,J0229-SKD-M,J0229,63,M,Maroon,SET,
1950,J0229-SKD-S,J0229,67,S,Maroon,SET,
1951,J0229-SKD-XL,J0229,67,XL,Maroon,SET,
1952,J0229-SKD-XS,J0229,60,XS,Maroon,SET,
1953,J0229-SKD-XXL,J0229,68,XXL,Maroon,SET,
1954,J0229-SKD-XXXL,J0229,53,XXXL,Maroon,SET,
1955,J0230-SKD-L,J0230,51,L,Blue,KURTA SET,
1956,J0230-SKD-M,J0230,152,M,Blue,KURTA SET,
1957,J0230-SKD-S,J0230,84,S,Blue,KURTA SET,
1958,J0230-SKD-XL,J0230,31,XL,Blue,KURTA SET,
1959,J0230-SKD-XS,J0230,148,XS,Blue,KURTA SET,
1960,J0230-SKD-XXL,J0230,24,XXL,Blue,KURTA SET,
1961,J0230-SKD-XXXL,J0230,26,XXXL,Blue,KURTA SET,
1962,J0231-SKD-L,J0231,16,L,Green,KURTA SET,
1963,J0231-SKD-M,J0231,34,M,Green,KURTA SET,
1964,J0231-SKD-S,J0231,30,S,Green,KURTA SET,
1965,J0231-SKD-XL,J0231,18,XL,Green,KURTA SET,
1966,J0231-SKD-XS,J0231,30,XS,Green,KURTA SET,
1967,J0231-SKD-XXL,J0231,24,XXL,Green,KURTA SET,
1968,J0231-SKD-XXXL,J0231,13,XXXL,Green,KURTA SET,
1969,J0232-SKD-L,J0232,21,L,Multicolor,KURTA SET,
1970,J0232-SKD-M,J0232,31,M,Multicolor,KURTA SET,
1971,J0232-SKD-S,J0232,8,S,Multicolor,KURTA SET,
1972,J0232-SKD-XL,J0232,12,XL,Multicolor,KURTA SET,
1973,J0232-SKD-XS,J0232,33,XS,Multicolor,KURTA SET,
1974,J0232-SKD-XXL,J0232,10,XXL,Multicolor,KURTA SET,
1975,J0232-SKD-XXXL,J0232,41,XXXL,Multicolor,KURTA SET,
1976,J0233-SKD-L,J0233,48,L,Maroon,KURTA SET,
1977,J0233-SKD-M,J0233,31,M,Maroon,KURTA SET,
1978,J0233-SKD-S,J0233,111,S,Maroon,KURTA SET,
1979,J0233-SKD-XL,J0233,48,XL,Maroon,KURTA SET,
1980,J0233-SKD-XS,J0233,88,XS,Maroon,KURTA SET,
1981,J0233-SKD-XXL,J0233,75,XXL,Maroon,KURTA SET,
1982,J0233-SKD-XXXL,J0233,36,XXXL,Maroon,KURTA SET,
1983,J0234-SKD-L,J0234,6,L,Mustard,KURTA SET,
1984,J0234-SKD-M,J0234,5,M,Mustard,KURTA SET,
1985,J0234-SKD-S,J0234,6,S,Mustard,KURTA SET,
1986,J0234-SKD-XL,J0234,8,XL,Mustard,KURTA SET,
1987,J0234-SKD-XS,J0234,52,XS,Mustard,KURTA SET,
1988,J0234-SKD-XXL,J0234,6,XXL,Mustard,KURTA SET,
1989,J0234-SKD-XXXL,J0234,7,XXXL,Mustard,KURTA SET,
1990,J0235-SKD-L,J0235,20,L,Rust,KURTA SET,
1991,J0235-SKD-M,J0235,37,M,Rust,KURTA SET,
1992,J0235-SKD-S,J0235,26,S,Rust,KURTA SET,
1993,J0235-SKD-XL,J0235,44,XL,Rust,KURTA SET,
1994,J0235-SKD-XS,J0235,52,XS,Rust,KURTA SET,
1995,J0235-SKD-XXL,J0235,49,XXL,Rust,KURTA SET,
1996,J0235-SKD-XXXL,J0235,47,XXXL,Rust,KURTA SET,
1997,J0236-SKD-L,J0236,5,L,Pink,KURTA SET,
1998,J0236-SKD-M,J0236,3,M,Pink,KURTA SET,
1999,J0236-SKD-S,J0236,7,S,Pink,KURTA SET,
2000,J0236-SKD-XL,J0236,3,XL,Pink,KURTA SET,
2001,J0236-SKD-XS,J0236,4,XS,Pink,KURTA SET,
2002,J0236-SKD-XXL,J0236,6,XXL,Pink,KURTA SET,
2003,J0236-SKD-XXXL,J0236,4,XXXL,Pink,KURTA SET,
2004,J0237-SKD-L,J0237,6,L,Orange,KURTA SET,
2005,J0237-SKD-M,J0237,2,M,Orange,KURTA SET,
2006,J0237-SKD-S,J0237,6,S,Orange,KURTA SET,
2007,J0237-SKD-XL,J0237,4,XL,Orange,KURTA SET,
2008,J0237-SKD-XS,J0237,22,XS,Orange,KURTA SET,
2009,J0237-SKD-XXL,J0237,4,XXL,Orange,KURTA SET,
2010,J0237-SKD-XXXL,J0237,8,XXXL,Orange,KURTA SET,
2011,J0238-LCD-L,J0238,5,L,White,LEHENGA CHOLI,
2012,J0238-LCD-M,J0238,0,M,White,LEHENGA CHOLI,
2013,J0238-LCD-S,J0238,3,S,White,LEHENGA CHOLI,
2014,J0238-LCD-XL,J0238,7,XL,White,LEHENGA CHOLI,
2015,J0238-LCD-XS,J0238,1,XS,White,LEHENGA CHOLI,
2016,J0238-LCD-XXL,J0238,17,XXL,White,LEHENGA CHOLI,
2017,J0238-LCD-XXXL,J0238,8,XXXL,White,LEHENGA CHOLI,
2018,J0239-SKD-L,J0239,7,L,OFF WHITE,KURTA SET,
2019,J0239-SKD-M,J0239,14,M,OFF WHITE,KURTA SET,
2020,J0239-SKD-S,J0239,23,S,OFF WHITE,KURTA SET,
2021,J0239-SKD-XL,J0239,5,XL,OFF WHITE,KURTA SET,
2022,J0239-SKD-XS,J0239,6,XS,OFF WHITE,KURTA SET,
2023,J0239-SKD-XXL,J0239,8,XXL,OFF WHITE,KURTA SET,
2024,J0239-SKD-XXXL,J0239,3,XXXL,OFF WHITE,KURTA SET,
2025,J0240-SKD-L,J0240,6,L,OFF WHITE,KURTA SET,
2026,J0240-SKD-M,J0240,6,M,OFF WHITE,KURTA SET,
2027,J0240-SKD-S,J0240,7,S,OFF WHITE,KURTA SET,
2028,J0240-SKD-XL,J0240,4,XL,OFF WHITE,KURTA SET,
