ProductKey,SKU Code,Design No.,Size,Color,BrandCode,CategoryName
2065,J0248-KR-DPT-M,J0248,M,Orange,KURTA SET,
2066,J0248-KR-DPT-S,J0248,S,Orange,KURTA SET,
2067,J0248-KR-DPT-XL,J0248,XL,Orange,KURTA SET,
2068,J0248-KR-DPT-XS,J0248,XS,Orange,KURTA SET,
2069,J0248-KR-DPT-XXL,J0248,XXL,Orange,KURTA SET,
2070,J0248-KR-DPT-XXXL,J0248,XXXL,Orange,KURTA SET,
2071,J0249-SKD-L,J0249,L,Blue,KURTA SET,
2072,J0249-SKD-M,J0249,M,Blue,KURTA SET,
2073,J0249-SKD-S,J0249,S,Blue,KURTA SET,
2074,J0249-SKD-XL,J0249,XL,Blue,KURTA SET,
2075,J0249-SKD-XS,J0249,XS,Blue,KURTA SET,
2076,J0249-SKD-XXL,J0249,XXL,Blue,KURTA SET,
2077,J0249-SKD-XXXL,J0249,XXXL,Blue,KURTA SET,
2078,J0250-SKD-L,J0250,L,Olive,KURTA SET,
2079,J0250-SKD-M,J0250,M,Olive,KURTA SET,
2080,J0250-SKD-S,J0250,S,Olive,KURTA SET,
2081,J0250-SKD-XL,J0250,XL,Olive,KURTA SET,
2082,J0250-SKD-XS,J0250,XS,Olive,KURTA SET,
2083,J0250-SKD-XXL,J0250,XXL,Olive,KURTA SET,
2084,J0250-SKD-XXXL,J0250,XXXL,Olive,KURTA SET,
2085,J0251-SKD-L,J0251,L,Mustard,KURTA SET,
2086,J0251-SKD-M,J0251,M,Mustard,KURTA SET,
2087,J0251-SKD-S,J0251,S,Mustard,KURTA SET,
2088,J0251-SKD-XL,J0251,XL,Mustard,KURTA SET,
2089,J0251-SKD-XS,J0251,XS,Mustard,KURTA SET,
2090,J0251-SKD-XXL,J0251,XXL,Mustard,KURTA SET,
2091,J0251-SKD-XXXL,J0251,XXXL,Mustard,KURTA SET,
2092,J0252-SKD-L,J0252,L,Orange,KURTA SET,
2093,J0252-SKD-M,J0252,M,Orange,KURTA SET,
2094,J0252-SKD-S,J0252,S,Orange,KURTA SET,
2095,J0252-SKD-XL,J0252,XL,Orange,KURTA SET,
2096,J0252-SKD-XS,J0252,XS,Orange,KURTA SET,
2097,J0252-SKD-XXL,J0252,XXL,Orange,KURTA SET,
2098,J0252-SKD-XXXL,J0252,XXXL,Orange,KURTA SET,
2099,J0254-SKD-L,J0254,L,Wine,KURTA SET,
2100,J0254-SKD-M,J0254,M,Wine,KURTA SET,
2101,J0254-SKD-S,J0254,S,Wine,KURTA SET,
2102,J0254-SKD-XL,J0254,XL,Wine,KURTA SET,
2103,J0254-SKD-XS,J0254,XS,Wine,KURTA SET,
2104,J0254-SKD-XXL,J0254,XXL,Wine,KURTA SET,
2105,J0254-SKD-XXXL,J0254,XXXL,Wine,KURTA SET,
2106,J0259-KR-L,J0259,L,Green,KURTA,
2107,J0259-KR-M,J0259,M,Green,KURTA,
2108,J0259-KR-S,J0259,S,Green,KURTA,
2109,J0259-KR-XL,J0259,XL,Green,KURTA,
2110,J0260-KR-L,J0260,L,Green,KURTA,
2111,J0260-KR-M,J0260,M,Green,KURTA,
2112,J0260-KR-S,J0260,S,Green,KURTA,
2113,J0260-KR-XL,J0260,XL,Green,KURTA,
2114,J0260-KR-XXL,J0260,XXL,Green,KURTA,
2115,J0261-KR-L,J0261,L,Black,KURTA,
2116,J0261-KR-M,J0261,M,Black,KURTA,
2117,J0261-KR-S,J0261,S,Black,KURTA,
2118,J0261-KR-XL,J0261,XL,Black,KURTA,
2119,J0261-KR-XXL,J0261,XXL,Black,KURTA,
2120,J0262-KR-L,J0262,L,Grey,KURTA,
2121,J0262-KR-M,J0262,M,Grey,KURTA,
2122,J0262-KR-S,J0262,S,Grey,KURTA,
2123,J0262-KR-XL,J0262,XL,Grey,KURTA,
2124,J0262-KR-XXL,J0262,XXL,Grey,KURTA,
2125,J0263-KR-L,J0263,L,Maroon,KURTA,
2126,J0263-KR-M,J0263,M,Maroon,KURTA,
2127,J0263-KR-S,J0263,S,Maroon,KURTA,
2128,J0263-KR-XL,J0263,XL,Maroon,KURTA,
2129,J0263-KR-XXL,J0263,XXL,Maroon,KURTA,
2130,J0264-KR-L,J0264,L,Pink,KURTA,
2131,J0264-KR-M,J0264,M,Pink,KURTA,
2132,J0264-KR-S,J0264,S,Pink,KURTA,
2133,J0264-KR-XL,J0264,XL,Pink,KURTA,
2134,J0264-KR-XXL,J0264,XXL,Pink,KURTA,
2135,J0265-KR-L,J0265,L,Blue,KURTA,
2136,J0265-KR-M,J0265,M,Blue,KURTA,
2137,J0265-KR-S,J0265,S,Blue,KURTA,
2138,J0265-KR-XL,J0265,XL,Blue,KURTA,
2139,J0265-KR-XXL,J0265,XXL,Blue,KURTA,
2140,J0277-SKD-L,J0277,L,Gold,KURTA SET,
2141,J0277-SKD-M,J0277,M,Gold,KURTA SET,
2142,J0277-SKD-S,J0277,S,Gold,KURTA SET,
2143,J0277-SKD-XL,J0277,XL,Gold,KURTA SET,
2144,J0277-SKD-XS,J0277,XS,Gold,KURTA SET,
2145,J0277-SKD-XXL,J0277,XXL,Gold,KURTA SET,
2146,J0277-SKD-XXXL,J0277,XXXL,Gold,KURTA SET,
2147,J0278-SET-L,J0278,L,Peach,KURTA SET,
2148,J0278-SET-M,J0278,M,Peach,KURTA SET,
2149,J0278-SET-S,J0278,S,Peach,KURTA SET,
2150,J0278-SET-XL,J0278,XL,Peach,KURTA SET,
2151,J0278-SET-XS,J0278,XS,Peach,KURTA SET,
2152,J0278-SET-XXL,J0278,XXL,Peach,KURTA SET,
2153,J0278-SET-XXXL,J0278,XXXL,Peach,KURTA SET,
2154,J0279-SET-L,J0279,L,Light Green,KURTA SET,
2155,J0279-SET-M,J0279,M,Light Green,KURTA SET,
2156,J0279-SET-S,J0279,S,Light Green,KURTA SET,
2157,J0279-SET-XL,J0279,XL,Light Green,KURTA SET,
2158,J0279-SET-XS,J0279,XS,Light Green,KURTA SET,
2159,J0279-SET-XXL,J0279,XXL,Light Green,KURTA SET,
2160,J0279-SET-XXXL,J0279,XXXL,Light Green,KURTA SET,
2161,J0280-SKD-L,J0280,L,Peach,KURTA SET,
2162,J0280-SKD-M,J0280,M,Peach,KURTA SET,
2163,J0280-SKD-S,J0280,S,Peach,KURTA SET,
2164,J0280-SKD-XL,J0280,XL,Peach,KURTA SET,
2165,J0280-SKD-XS,J0280,XS,Peach,KURTA SET,
2166,J0280-SKD-XXL,J0280,XXL,Peach,KURTA SET,
2167,J0280-SKD-XXXL,J0280,XXXL,Peach,KURTA SET,
2168,J0281-SKD-L,J0281,L,Light Brown,KURTA SET,
2169,J0281-SKD-M,J0281,M,Light Brown,KURTA SET,
2170,J0281-SKD-S,J0281,S,Light Brown,KURTA SET,
2171,J0281-SKD-XL,J0281,XL,Light Brown,KURTA SET,
2172,J0281-SKD-XS,J0281,XS,Light Brown,KURTA SET,
2173,J0281-SKD-XXL,J0281,XXL,Light Brown,KURTA SET,
2174,J0281-SKD-XXXL,J0281,XXXL,Light Brown,KURTA SET,
2175,J0282-SET-L,J0282,L,Pink,KURTA SET,
2176,J0282-SET-M,J0282,M,Pink,KURTA SET,
2177,J0282-SET-S,J0282,S,Pink,KURTA SET,
2178,J0282-SET-XL,J0282,XL,Pink,KURTA SET,
2179,J0282-SET-XS,J0282,XS,Pink,KURTA SET,
2180,J0282-SET-XXL,J0282,XXL,Pink,KURTA SET,
2181,J0282-SET-XXXL,J0282,XXXL,Pink,KURTA SET,
2182,J0283-SET-L,J0283,L,Grey,KURTA SET,
2183,J0283-SET-M,J0283,M,Grey,KURTA SET,
2184,J0283-SET-S,J0283,S,Grey,KURTA SET,
2185,J0283-SET-XL,J0283,XL,Grey,KURTA SET,
2186,J0283-SET-XS,J0283,XS,Grey,KURTA SET,
2187,J0283-SET-XXL,J0283,XXL,Grey,KURTA SET,
2188,J0283-SET-XXXL,J0283,XXXL,Grey,KURTA SET,
2189,J0284-SKD-L,J0284,L,Sky Blue,KURTA SET,
2190,J0284-SKD-M,J0284,M,Sky Blue,KURTA SET,
2191,J0284-SKD-S,J0284,S,Sky Blue,KURTA SET,
2192,J0284-SKD-XL,J0284,XL,Sky Blue,KURTA SET,
2193,J0284-SKD-XS,J0284,XS,Sky Blue,KURTA SET,
2194,J0284-SKD-XXL,J0284,XXL,Sky Blue,KURTA SET,
2195,J0284-SKD-XXXL,J0284,XXXL,Sky Blue,KURTA SET,
2196,J0285-SKD-L,J0285,L,Grey,KURTA SET,
2197,J0285-SKD-M,J0285,M,Grey,KURTA SET,
2198,J0285-SKD-S,J0285,S,Grey,KURTA SET,
2199,J0285-SKD-XL,J0285,XL,Grey,KURTA SET,
2200,J0285-SKD-XS,J0285,XS,Grey,KURTA SET,
2201,J0285-SKD-XXL,J0285,XXL,Grey,KURTA SET,
2202,J0285-SKD-XXXL,J0285,XXXL,Grey,KURTA SET,
2203,J0286-KR-L,J0286,L,Beige,KURTA,
2204,J0286-KR-M,J0286,M,Beige,KURTA,
2205,J0286-KR-S,J0286,S,Beige,KURTA,
2206,J0286-KR-XL,J0286,XL,Beige,KURTA,
2207,J0286-KR-XXL,J0286,XXL,Beige,KURTA,
2208,J0287-KR-L,J0287,L,Black,KURTA,
2209,J0287-KR-M,J0287,M,Black,KURTA,
2210,J0287-KR-S,J0287,S,Black,KURTA,
2211,J0287-KR-XL,J0287,XL,Black,KURTA,
2212,J0287-KR-XXL,J0287,XXL,Black,KURTA,
2213,J0288-KR-L,J0288,L,Grey,KURTA,
2214,J0288-KR-M,J0288,M,Grey,KURTA,
2215,J0288-KR-S,J0288,S,Grey,KURTA,
2216,J0288-KR-XL,J0288,XL,Grey,KURTA,
2217,J0288-KR-XXL,J0288,XXL,Grey,KURTA,
2218,J0289-KR-L,J0289,L,Black,KURTA,
2219,J0289-KR-M,J0289,M,Black,KURTA,
2220,J0289-KR-S,J0289,S,Black,KURTA,
2221,J0289-KR-XL,J0289,XL,Black,KURTA,
2222,J0289-KR-XXL,J0289,XXL,Black,KURTA,
2223,J0290-CD-L,J0290,L,Mustard,CARDIGAN,
2224,J0290-CD-M,J0290,M,Mustard,CARDIGAN,
2225,J0290-CD-S,J0290,S,Mustard,CARDIGAN,
2226,J0290-CD-XL,J0290,XL,Mustard,CARDIGAN,
2227,J0290-CD-XXL,J0290,XXL,Mustard,CARDIGAN,
2228,J0291-JS-L,J0291,L,White,JUMPSUIT,
2229,J0291-JS-M,J0291,M,White,JUMPSUIT,
2230,J0291-JS-S,J0291,S,White,JUMPSUIT,
2231,J0291-JS-XL,J0291,XL,White,JUMPSUIT,
2232,J0291-JS-XS,J0291,XS,White,JUMPSUIT,
2233,J0291-JS-XXL,J0291,XXL,White,JUMPSUIT,
2234,J0291-JS-XXXL,J0291,XXXL,White,JUMPSUIT,
2235,J0292-TP-L,J0292,L,OFF WHITE,TOP,
2236,J0292-TP-M,J0292,M,OFF WHITE,TOP,
2237,J0292-TP-S,J0292,S,OFF WHITE,TOP,
2238,J0292-TP-XL,J0292,XL,OFF WHITE,TOP,
2239,J0292-TP-XS,J0292,XS,OFF WHITE,TOP,
2240,J0292-TP-XXL,J0292,XXL,OFF WHITE,TOP,
2241,J0292-TP-XXXL,J0292,XXXL,OFF WHITE,TOP,
2242,J0293-DR-L,J0293,L,White,DRESS,
2243,J0293-DR-M,J0293,M,White,DRESS,
2244,J0293-DR-S,J0293,S,White,DRESS,
2245,J0293-DR-XL,J0293,XL,White,DRESS,
2246,J0293-DR-XS,J0293,XS,White,DRESS,
2247,J0293-DR-XXL,J0293,XXL,White,DRESS,
2248,J0293-DR-XXXL,J0293,XXXL,White,DRESS,
2249,J0294-TP-L,J0294,L,OFF WHITE,TOP,
2250,J0294-TP-M,J0294,M,OFF WHITE,TOP,
2251,J0294-TP-S,J0294,S,OFF WHITE,TOP,
2252,J0294-TP-XL,J0294,XL,OFF WHITE,TOP,
2253,J0294-TP-XS,J0294,XS,OFF WHITE,TOP,
2254,J0294-TP-XXL,J0294,XXL,OFF WHITE,TOP,
2255,J0294-TP-XXXL,J0294,XXXL,OFF WHITE,TOP,
2256,J0295-DR-L,J0295,L,Black,DRESS,
2257,J0295-DR-M,J0295,M,Black,DRESS,
2258,J0295-DR-S,J0295,S,Black,DRESS,
2259,J0295-DR-XL,J0295,XL,Black,DRESS,
2260,J0295-DR-XS,J0295,XS,Black,DRESS,
2261,J0295-DR-XXL,J0295,XXL,Black,DRESS,
2262,J0295-DR-XXXL,J0295,XXXL,Black,DRESS,
2263,J0296-DR-L,J0296,L,OFF WHITE,DRESS,
2264,J0296-DR-M,J0296,M,OFF WHITE,DRESS,
2265,J0296-DR-S,J0296,S,OFF WHITE,DRESS,
2266,J0296-DR-XL,J0296,XL,OFF WHITE,DRESS,
2267,J0296-DR-XS,J0296,XS,OFF WHITE,DRESS,
2268,J0296-DR-XXL,J0296,XXL,OFF WHITE,DRESS,
2269,J0296-DR-XXXL,J0296,XXXL,OFF WHITE,DRESS,
2270,J0297-TP-L,J0297,L,White,TOP,
2271,J0297-TP-M,J0297,M,White,TOP,
2272,J0297-TP-S,J0297,S,White,TOP,
2273,J0297-TP-XL,J0297,XL,White,TOP,
2274,J0297-TP-XS,J0297,XS,White,TOP,
2275,J0297-TP-XXL,J0297,XXL,White,TOP,
2276,J0297-TP-XXXL,J0297,XXXL,White,TOP,
2277,J0298-DR-L,J0298,L,Multicolor,KURTA,
2278,J0298-DR-M,J0298,M,Multicolor,KURTA,
2279,J0298-DR-S,J0298,S,Multicolor,KURTA,
2280,J0298-DR-XL,J0298,XL,Multicolor,KURTA,
2281,J0298-DR-XS,J0298,XS,Multicolor,KURTA,
2282,J0298-DR-XXL,J0298,XXL,Multicolor,KURTA,
2283,J0298-DR-XXXL,J0298,XXXL,Multicolor,KURTA,
2284,J0299-KR-L,J0299,L,Cream,KURTA,
2285,J0299-KR-M,J0299,M,Cream,KURTA,
2286,J0299-KR-S,J0299,S,Cream,KURTA,
2287,J0299-KR-XL,J0299,XL,Cream,KURTA,
2288,J0299-KR-XS,J0299,XS,Cream,KURTA,
2289,J0299-KR-XXL,J0299,XXL,Cream,KURTA,
2290,J0299-KR-XXXL,J0299,XXXL,Cream,KURTA,
2291,J0300-TP-L,J0300,L,Cream,TOP,
2292,J0300-TP-M,J0300,M,Cream,TOP,
2293,J0300-TP-S,J0300,S,Cream,TOP,
2294,J0300-TP-XL,J0300,XL,Cream,TOP,
2295,J0300-TP-XS,J0300,XS,Cream,TOP,
2296,J0300-TP-XXL,J0300,XXL,Cream,TOP,
2297,J0300-TP-XXXL,J0300,XXXL,Cream,TOP,
2298,J0301-TP-L,J0301,L,Red,TOP,
2299,J0301-TP-M,J0301,M,Red,TOP,
2300,J0301-TP-S,J0301,S,Red,TOP,
2301,J0301-TP-XL,J0301,XL,Red,TOP,
2302,J0301-TP-XS,J0301,XS,Red,TOP,
2303,J0301-TP-XXL,J0301,XXL,Red,TOP,
2304,J0301-TP-XXXL,J0301,XXXL,Red,TOP,
2305,J0302-DR-L,J0302,L,Grey,DRESS,
2306,J0302-DR-M,J0302,M,Grey,DRESS,
2307,J0302-DR-S,J0302,S,Grey,DRESS,
2308,J0302-DR-XL,J0302,XL,Grey,DRESS,
2309,J0302-DR-XS,J0302,XS,Grey,DRESS,
2310,J0302-DR-XXL,J0302,XXL,Grey,DRESS,
2311,J0302-DR-XXXL,J0302,XXXL,Grey,DRESS,
2312,J0303-KR-L,J0303,L,Grey,KURTA,
2313,J0303-KR-M,J0303,M,Grey,KURTA,
2314,J0303-KR-S,J0303,S,Grey,KURTA,
2315,J0303-KR-XL,J0303,XL,Grey,KURTA,
2316,J0303-KR-XS,J0303,XS,Grey,KURTA,
2317,J0303-KR-XXL,J0303,XXL,Grey,KURTA,
2318,J0303-KR-XXXL,J0303,XXXL,Grey,KURTA,
2319,J0304-TP-L,J0304,L,Yellow,TOP,
2320,J0304-TP-M,J0304,M,Yellow,TOP,
2321,J0304-TP-S,J0304,S,Yellow,TOP,
2322,J0304-TP-XL,J0304,XL,Yellow,TOP,
2323,J0304-TP-XS,J0304,XS,Yellow,TOP,
2324,J0304-TP-XXL,J0304,XXL,Yellow,TOP,
2325,J0304-TP-XXXL,J0304,XXXL,Yellow,TOP,
2326,J0305-DR-L,J0305,L,Yellow,DRESS,
2327,J0305-DR-M,J0305,M,Yellow,DRESS,
2328,J0305-DR-S,J0305,S,Yellow,DRESS,
2329,J0305-DR-XL,J0305,XL,Yellow,DRESS,
2330,J0305-DR-XS,J0305,XS,Yellow,DRESS,
2331,J0305-DR-XXL,J0305,XXL,Yellow,DRESS,
2332,J0305-DR-XXXL,J0305,XXXL,Yellow,DRESS,
2333,J0306-DR-L,J0306,L,Red,DRESS,
2334,J0306-DR-M,J0306,M,Red,DRESS,
2335,J0306-DR-S,J0306,S,Red,DRESS,
2336,J0306-DR-XL,J0306,XL,Red,DRESS,
2337,J0306-DR-XS,J0306,XS,Red,DRESS,
2338,J0306-DR-XXL,J0306,XXL,Red,DRESS,
2339,J0306-DR-XXXL,J0306,XXXL,Red,DRESS,
2340,J0307-TP-L,J0307,L,Multicolor,TOP,
2341,J0307-TP-M,J0307,M,Multicolor,TOP,
2342,J0307-TP-S,J0307,S,Multicolor,TOP,
2343,J0307-TP-XL,J0307,XL,Multicolor,TOP,
2344,J0307-TP-XS,J0307,XS,Multicolor,TOP,
2345,J0307-TP-XXL,J0307,XXL,Multicolor,TOP,
2346,J0307-TP-XXXL,J0307,XXXL,Multicolor,TOP,
2347,J0308-DR-L,J0308,L,Multicolor,DRESS,
2348,J0308-DR-M,J0308,M,Multicolor,DRESS,
2349,J0308-DR-S,J0308,S,Multicolor,DRESS,
2350,J0308-DR-XL,J0308,XL,Multicolor,DRESS,
2351,J0308-DR-XS,J0308,XS,Multicolor,DRESS,
2352,J0308-DR-XXL,J0308,XXL,Multicolor,DRESS,
2353,J0308-DR-XXXL,J0308,XXXL,Multicolor,DRESS,
2354,J0310-TP-L,J0310,L,Multicolor,TOP,
2355,J0310-TP-M,J0310,M,Multicolor,TOP,
2356,J0310-TP-S,J0310,S,Multicolor,TOP,
2357,J0310-TP-XL,J0310,XL,Multicolor,TOP,
2358,J0310-TP-XS,J0310,XS,Multicolor,TOP,
2359,J0310-TP-XXL,J0310,XXL,Multicolor,TOP,
2360,J0310-TP-XXXL,J0310,XXXL,Multicolor,TOP,
2361,J0312-KR-L,J0312,L,Multicolor,KURTA,
2362,J0312-KR-M,J0312,M,Multicolor,KURTA,
2363,J0312-KR-S,J0312,S,Multicolor,KURTA,
2364,J0312-KR-XL,J0312,XL,Multicolor,KURTA,
2365,J0312-KR-XXL,J0312,XXL,Multicolor,KURTA,
2366,J0312-KR-XXXL,J0312,XXXL,Multicolor,KURTA,
2367,J0314-KR-L,J0314,L,Multicolor,KURTA,
2368,J0314-KR-M,J0314,M,Multicolor,KURTA,
2369,J0314-KR-S,J0314,S,Multicolor,KURTA,
2370,J0314-KR-XL,J0314,XL,Multicolor,KURTA,
2371,J0314-KR-XXL,J0314,XXL,Multicolor,KURTA,
2372,J0315-KR-L,J0315,L,Grey,KURTA,
2373,J0315-KR-M,J0315,M,Grey,KURTA,
2374,J0315-KR-S,J0315,S,Grey,KURTA,
2375,J0315-KR-XL,J0315,XL,Grey,KURTA,
2376,J0315-KR-XXL,J0315,XXL,Grey,KURTA,
2377,J0317-KR-L,J0317,L,Red,KURTA,
2378,J0317-KR-M,J0317,M,Red,KURTA,
2379,J0317-KR-S,J0317,S,Red,KURTA,
2380,J0317-KR-XL,J0317,XL,Red,KURTA,
2381,J0317-KR-XXL,J0317,XXL,Red,KURTA,
2382,J0317-KR-XXXL,J0317,XXXL,Red,KURTA,
2383,J0318-KR-L,J0318,L,Black,KURTA,
2384,J0318-KR-M,J0318,M,Black,KURTA,
2385,J0318-KR-S,J0318,S,Black,KURTA,
2386,J0318-KR-XL,J0318,XL,Black,KURTA,
2387,J0318-KR-XXL,J0318,XXL,Black,KURTA,
2388,J0318-KR-XXXL,J0318,XXXL,Black,KURTA,
2389,J0319-KR-L,J0319,L,Yellow,KURTA,
2390,J0319-KR-M,J0319,M,Yellow,KURTA,
2391,J0319-KR-S,J0319,S,Yellow,KURTA,
2392,J0319-KR-XL,J0319,XL,Yellow,KURTA,
2393,J0319-KR-XXL,J0319,XXL,Yellow,KURTA,
2394,J0320-KR-L,J0320,L,Black,KURTA,
2395,J0320-KR-M,J0320,M,Black,KURTA,
2396,J0320-KR-S,J0320,S,Black,KURTA,
2397,J0320-KR-XL,J0320,XL,Black,KURTA,
2398,J0320-KR-XXL,J0320,XXL,Black,KURTA,
2399,J0321-KR-L,J0321,L,Grey,KURTA,
2400,J0321-KR-M,J0321,M,Grey,KURTA,
2401,J0321-KR-S,J0321,S,Grey,KURTA,
2402,J0321-KR-XL,J0321,XL,Grey,KURTA,
2403,J0321-KR-XXL,J0321,XXL,Grey,KURTA,
2404,J0321-KR-XXXL,J0321,XXXL,Grey,KURTA,
2405,J0322-KR-L,J0322,L,Black,KURTA,
2406,J0322-KR-M,J0322,M,Black,KURTA,
2407,J0322-KR-S,J0322,S,Black,KURTA,
2408,J0322-KR-XL,J0322,XL,Black,KURTA,
2409,J0322-KR-XXL,J0322,XXL,Black,KURTA,
2410,J0323-CD-L,J0323,L,Cream,CARDIGAN,
2411,J0323-CD-M,J0323,M,Cream,CARDIGAN,
2412,J0323-CD-S,J0323,S,Cream,CARDIGAN,
2413,J0323-CD-XL,J0323,XL,Cream,CARDIGAN,
2414,J0323-CD-XXL,J0323,XXL,Cream,CARDIGAN,
2415,J0324-CD-L,J0324,L,Blue,CARDIGAN,
2416,J0324-CD-M,J0324,M,Blue,CARDIGAN,
2417,J0324-CD-S,J0324,S,Blue,CARDIGAN,
2418,J0324-CD-XL,J0324,XL,Blue,CARDIGAN,
2419,J0324-CD-XXL,J0324,XXL,Blue,CARDIGAN,
2420,J0324-CD-XXXL,J0324,XXXL,Blue,CARDIGAN,
2421,J0328-KR-L,J0328,L,White,KURTA,
2422,J0328-KR-M,J0328,M,White,KURTA,
2423,J0328-KR-S,J0328,S,White,KURTA,
2424,J0328-KR-XL,J0328,XL,White,KURTA,
2425,J0328-KR-XS,J0328,XS,White,KURTA,
2426,J0328-KR-XXL,J0328,XXL,White,KURTA,
2427,J0328-KR-XXXL,J0328,XXXL,White,KURTA,
2428,J0329-KR-L,J0329,L,Yellow,KURTA,
2429,J0329-KR-M,J0329,M,Yellow,KURTA,
2430,J0329-KR-S,J0329,S,Yellow,KURTA,
2431,J0329-KR-XL,J0329,XL,Yellow,KURTA,
2432,J0329-KR-XS,J0329,XS,Yellow,KURTA,
2433,J0329-KR-XXL,J0329,XXL,Yellow,KURTA,
2434,J0329-KR-XXXL,J0329,XXXL,Yellow,KURTA,
2435,J0330-KR-L,J0330,L,Blue,KURTA,
2436,J0330-KR-M,J0330,M,Blue,KURTA,
2437,J0330-KR-S,J0330,S,Blue,KURTA,
2438,J0330-KR-XL,J0330,XL,Blue,KURTA,
2439,J0330-KR-XS,J0330,XS,Blue,KURTA,
2440,J0330-KR-XXL,J0330,XXL,Blue,KURTA,
2441,J0330-KR-XXXL,J0330,XXXL,Blue,KURTA,
2442,J0331-KR-L,J0331,L,Purple,KURTA,
2443,J0331-KR-M,J0331,M,Purple,KURTA,
2444,J0331-KR-S,J0331,S,Purple,KURTA,
2445,J0331-KR-XL,J0331,XL,Purple,KURTA,
2446,J0331-KR-XS,J0331,XS,Purple,KURTA,
2447,J0331-KR-XXL,J0331,XXL,Purple,KURTA,
2448,J0331-KR-XXXL,J0331,XXXL,Purple,KURTA,
2449,J0332-DR-L,J0332,L,Pink,DRESS,
2450,J0332-DR-M,J0332,M,Pink,DRESS,
2451,J0332-DR-S,J0332,S,Pink,DRESS,
2452,J0332-DR-XL,J0332,XL,Pink,DRESS,
2453,J0332-DR-XS,J0332,XS,Pink,DRESS,
2454,J0332-DR-XXL,J0332,XXL,Pink,DRESS,
2455,J0332-DR-XXXL,J0332,XXXL,Pink,DRESS,
2456,J0333-DR-L,J0333,L,Blue,DRESS,
2457,J0333-DR-M,J0333,M,Blue,DRESS,
2458,J0333-DR-S,J0333,S,Blue,DRESS,
2459,J0333-DR-XL,J0333,XL,Blue,DRESS,
2460,J0333-DR-XS,J0333,XS,Blue,DRESS,
2461,J0333-DR-XXL,J0333,XXL,Blue,DRESS,
2462,J0333-DR-XXXL,J0333,XXXL,Blue,DRESS,
2463,J0334-TP-L,J0334,L,Orange,TOP,
2464,J0334-TP-M,J0334,M,Orange,TOP,
2465,J0334-TP-S,J0334,S,Orange,TOP,
2466,J0334-TP-XL,J0334,XL,Orange,TOP,
2467,J0334-TP-XS,J0334,XS,Orange,TOP,
2468,J0334-TP-XXL,J0334,XXL,Orange,TOP,
2469,J0334-TP-XXXL,J0334,XXXL,Orange,TOP,
2470,J0335-DR-L,J0335,L,Orange,DRESS,
2471,J0335-DR-M,J0335,M,Orange,DRESS,
2472,J0335-DR-S,J0335,S,Orange,DRESS,
2473,J0335-DR-XL,J0335,XL,Orange,DRESS,
2474,J0335-DR-XS,J0335,XS,Orange,DRESS,
2475,J0335-DR-XXL,J0335,XXL,Orange,DRESS,
2476,J0335-DR-XXXL,J0335,XXXL,Orange,DRESS,
2477,J0336-TP-L,J0336,L,Blue,TOP,
2478,J0336-TP-M,J0336,M,Blue,TOP,
2479,J0336-TP-S,J0336,S,Blue,TOP,
2480,J0336-TP-XL,J0336,XL,Blue,TOP,
2481,J0336-TP-XS,J0336,XS,Blue,TOP,
2482,J0336-TP-XXL,J0336,XXL,Blue,TOP,
2483,J0336-TP-XXXL,J0336,XXXL,Blue,TOP,
2484,J0337-TP-L,J0337,L,Mustard,TOP,
2485,J0337-TP-M,J0337,M,Mustard,TOP,
2486,J0337-TP-S,J0337,S,Mustard,TOP,
2487,J0337-TP-XL,J0337,XL,Mustard,TOP,
2488,J0337-TP-XS,J0337,XS,Mustard,TOP,
2489,J0337-TP-XXL,J0337,XXL,Mustard,TOP,
2490,J0337-TP-XXXL,J0337,XXXL,Mustard,TOP,
2491,J0338-DR-L,J0338,L,Mustard,DRESS,
2492,J0338-DR-M,J0338,M,Mustard,DRESS,
2493,J0338-DR-S,J0338,S,Mustard,DRESS,
2494,J0338-DR-XL,J0338,XL,Mustard,DRESS,
2495,J0338-DR-XS,J0338,XS,Mustard,DRESS,
2496,J0338-DR-XXL,J0338,XXL,Mustard,DRESS,
2497,J0338-DR-XXXL,J0338,XXXL,Mustard,DRESS,
2498,J0339-DR-L,J0339,L,Green,DRESS,
2499,J0339-DR-M,J0339,M,Green,DRESS,
2500,J0339-DR-S,J0339,S,Green,DRESS,
2501,J0339-DR-XL,J0339,XL,Green,DRESS,
2502,J0339-DR-XS,J0339,XS,Green,DRESS,
2503,J0339-DR-XXL,J0339,XXL,Green,DRESS,
2504,J0339-DR-XXXL,J0339,XXXL,Green,DRESS,
2505,J0340-TP-L,J0340,L,Green,TOP,
2506,J0340-TP-M,J0340,M,Green,TOP,
2507,J0340-TP-S,J0340,S,Green,TOP,
2508,J0340-TP-XL,J0340,XL,Green,TOP,
2509,J0340-TP-XS,J0340,XS,Green,TOP,
2510,J0340-TP-XXL,J0340,XXL,Green,TOP,
2511,J0340-TP-XXXL,J0340,XXXL,Green,TOP,
2512,J0341-DR-L,J0341,L,Blue,DRESS,
2513,J0341-DR-M,J0341,M,Blue,DRESS,
2514,J0341-DR-S,J0341,S,Blue,DRESS,
2515,J0341-DR-XL,J0341,XL,Blue,DRESS,
2516,J0341-DR-XS,J0341,XS,Blue,DRESS,
2517,J0341-DR-XXL,J0341,XXL,Blue,DRESS,
